STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
36,075,021602,3367,+43.451263,-076.524826
36,075,021603,3877,+43.443309,-076.508493
36,075,021604,4364,+43.451930,-076.495834
36,075,021605,3558,+43.461515,-076.498279
36,075,990000,0,+43.595545,-076.444254
36,077,590100,4695,+42.761773,-074.838321
36,077,590201,2110,+42.655966,-075.019091
36,077,590202,3900,+42.714926,-074.956948
36,077,590300,4290,+42.833975,-075.066257
36,077,590400,5446,+42.672715,-075.216524
36,077,590500,3044,+42.541892,-074.973837
36,077,590600,1932,+42.675464,-074.767882
36,077,590700,4117,+42.572755,-074.781760
36,077,590800,5229,+42.460456,-075.073644
36,077,590900,2400,+42.456723,-075.052057
36,077,591000,3481,+42.462397,-075.060695
36,077,591100,3055,+42.449258,-075.070843
36,077,591200,2450,+42.459121,-075.075086
36,077,591300,2515,+42.467377,-075.062100
36,077,591400,5539,+42.469779,-075.147074
36,077,591500,3664,+42.508663,-075.285760
36,077,591600,4392,+42.348379,-075.327898
36,079,010100,3844,+41.471091,-073.544946
36,079,010200,8179,+41.486652,-073.606592
36,079,010300,4954,+41.462759,-073.659506
36,079,010400,3328,+41.452958,-073.673169
36,079,010500,5225,+41.479587,-073.724571
36,079,010600,3572,+41.445845,-073.912384
36,079,010700,2641,+41.421010,-073.952602
36,079,010800,3449,+41.345880,-073.916251
36,079,010900,7771,+41.359971,-073.865458
36,079,011000,4038,+41.385734,-073.813621
36,079,011100,5245,+41.386260,-073.778540
36,079,011200,6792,+41.358288,-073.769073
36,079,011300,4229,+41.360828,-073.730523
36,079,011400,5307,+41.395980,-073.741418
36,079,011500,6817,+41.419032,-073.678954
36,079,011600,5915,+41.376447,-073.699171
36,079,011700,5090,+41.380097,-073.613260
36,079,011800,7958,+41.415249,-073.616460
36,079,011900,5356,+41.420153,-073.577921
36,081,000100,4949,+40.744752,-073.956346
36,081,000200,2829,+40.693375,-073.866015
36,081,000400,4413,+40.689692,-073.864975
36,081,000600,3729,+40.686012,-073.863895
36,081,000700,4790,+40.745039,-073.951168
36,081,000800,3360,+40.687484,-073.858229
36,081,001000,3502,+40.690851,-073.859136
36,081,001200,3871,+40.694185,-073.861103
36,081,001400,3683,+40.695031,-073.855361
36,081,001600,2831,+40.689685,-073.854909
36,081,001800,2931,+40.690452,-073.852211
36,081,001900,1076,+40.746869,-073.942958
36,081,002000,1797,+40.691318,-073.849381
36,081,002200,2077,+40.695951,-073.850346
36,081,002400,2145,+40.697036,-073.846444
36,081,002500,7571,+40.755118,-073.944851
36,081,002600,2055,+40.696968,-073.843220
36,081,002800,3033,+40.692414,-073.844102
36,081,003000,1399,+40.691808,-073.847362
36,081,003100,1388,+40.753855,-073.934501
36,081,003200,1504,+40.686994,-073.847109
36,081,003300,2474,+40.754176,-073.937517
36,081,003400,2201,+40.684082,-073.860571
36,081,003600,3295,+40.683636,-073.857301
36,081,003700,0,+40.763304,-073.943205
36,081,003800,2287,+40.684612,-073.848135
36,081,003900,1592,+40.763953,-073.940169
36,081,004001,2134,+40.683267,-073.845692
36,081,004002,1270,+40.681692,-073.843243
36,081,004200,4120,+40.681408,-073.859379
36,081,004300,2437,+40.761721,-073.936953
36,081,004401,3500,+40.677274,-073.859275
36,081,004500,2975,+40.763630,-073.932892
36,081,004700,3984,+40.760409,-073.933226
36,081,005000,29,+40.677726,-073.854933
36,081,005100,2231,+40.756134,-073.932295
36,081,005200,2751,+40.680723,-073.854937
36,081,005300,5340,+40.760379,-073.929329
36,081,005400,5257,+40.678641,-073.849054
36,081,005500,1067,+40.754237,-073.927759
36,081,005700,4321,+40.757296,-073.926603
36,081,005800,5414,+40.673940,-073.848352
36,081,005900,4169,+40.759840,-073.924222
36,081,006100,5644,+40.762032,-073.922039
36,081,006201,5128,+40.667266,-073.847659
36,081,006202,6253,+40.665049,-073.854162
36,081,006300,5949,+40.764544,-073.920185
36,081,006501,3676,+40.767845,-073.917658
36,081,006502,3853,+40.766913,-073.915113
36,081,006900,4611,+40.771605,-073.922232
36,081,007100,3963,+40.769349,-073.923589
36,081,007300,4231,+40.766890,-073.925107
36,081,007500,4116,+40.764500,-073.927143
36,081,007700,1478,+40.766978,-073.931803
36,081,007900,3493,+40.769165,-073.930178
36,081,008100,1188,+40.770294,-073.933427
36,081,008300,2950,+40.772819,-073.928649
36,081,008500,1270,+40.761150,-073.940266
36,081,008600,2811,+40.676937,-073.841251
36,081,008700,4582,+40.773968,-073.934355
36,081,008800,3095,+40.670987,-073.839309
36,081,009100,2796,+40.775291,-073.927864
36,081,009400,2834,+40.681389,-073.836340
36,081,009500,2289,+40.774212,-073.919935
36,081,009600,3135,+40.681184,-073.832442
36,081,009700,3580,+40.776436,-073.918662
36,081,009800,2688,+40.685446,-073.831046
36,081,009900,3,+40.778955,-073.922343
36,081,010000,3571,+40.680949,-073.828672
36,081,010100,2552,+40.778474,-073.916242
36,081,010200,2677,+40.678872,-073.822931
36,081,010300,3934,+40.780697,-073.914757
36,081,010400,3147,+40.683245,-073.826507
36,081,010500,4244,+40.782878,-073.913075
36,081,010600,3427,+40.685482,-073.824877
36,081,010701,0,+40.785292,-073.906084
36,081,010800,2980,+40.688674,-073.830655
36,081,011000,3075,+40.687200,-073.834974
36,081,011100,3050,+40.778851,-073.907587
36,081,011200,2358,+40.684131,-073.838949
36,081,011300,4234,+40.776346,-073.908593
36,081,011400,1330,+40.687398,-073.841465
36,081,011500,2325,+40.774123,-073.914050
36,081,011600,2178,+40.688509,-073.838858
36,081,011700,3848,+40.772293,-073.910386
36,081,011800,2628,+40.690584,-073.833737
36,081,011900,1701,+40.771334,-073.906244
36,081,012000,2487,+40.691470,-073.828732
36,081,012100,2064,+40.772986,-073.903836
36,081,012200,2971,+40.696399,-073.831082
36,081,012301,2910,+40.774747,-073.901371
36,081,012400,2914,+40.695466,-073.834393
36,081,012500,1662,+40.771601,-073.916014
36,081,012601,2413,+40.693715,-073.837497
36,081,012602,2578,+40.693317,-073.840791
36,081,012800,2030,+40.698316,-073.840201
36,081,013000,1745,+40.700087,-073.837741
36,081,013200,1772,+40.701168,-073.834137
36,081,013400,5474,+40.705423,-073.834437
36,081,013500,1411,+40.770756,-073.898971
36,081,013600,1972,+40.706715,-073.828833
36,081,013700,1579,+40.769380,-073.904534
36,081,013800,3604,+40.707001,-073.825756
36,081,014000,3705,+40.703667,-073.829635
36,081,014100,1621,+40.767600,-073.909052
36,081,014201,4348,+40.700686,-073.824935
36,081,014202,2838,+40.700423,-073.819947
36,081,014300,4065,+40.766400,-073.911627
36,081,014400,2109,+40.698660,-073.828483
36,081,014500,2246,+40.764478,-073.908029
36,081,014700,3054,+40.763051,-073.910866
36,081,014800,2265,+40.694355,-073.822841
36,081,014900,2674,+40.761816,-073.914097
36,081,015000,2458,+40.693431,-073.821067
36,081,015100,2794,+40.760237,-073.910770
36,081,015200,2721,+40.693541,-073.813901
36,081,015300,2145,+40.758153,-073.913768
36,081,015400,2333,+40.692027,-073.821156
36,081,015500,2251,+40.759762,-073.917296
36,081,015600,3218,+40.690333,-073.820658
36,081,015700,1543,+40.755910,-073.921189
36,081,015801,3737,+40.688801,-073.812651
36,081,015802,4398,+40.687534,-073.819649
36,081,015900,4136,+40.755930,-073.918350
36,081,016100,2377,+40.755128,-073.914211
36,081,016300,4382,+40.756330,-073.909547
36,081,016400,3313,+40.685002,-073.816838
36,081,016600,3278,+40.681681,-073.820910
36,081,016800,2684,+40.679722,-073.817514
36,081,016900,5539,+40.747988,-073.914179
36,081,017000,2600,+40.684320,-073.812055
36,081,017100,8,+40.751725,-073.922376
36,081,017200,2101,+40.682079,-073.812306
36,081,017400,2244,+40.680485,-073.810898
36,081,017600,2143,+40.678760,-073.809936
36,081,017800,1925,+40.677100,-073.808799
36,081,017900,1054,+40.743965,-073.925742
36,081,018000,1090,+40.675903,-073.805162
36,081,018101,4090,+40.744368,-073.924231
36,081,018102,3928,+40.744590,-073.922211
36,081,018200,2267,+40.676300,-073.798712
36,081,018300,6031,+40.744879,-073.919781
36,081,018401,2054,+40.675244,-073.791952
36,081,018402,2223,+40.679029,-073.794300
36,081,018501,3611,+40.738658,-073.922071
36,081,018502,3633,+40.740520,-073.921833
36,081,018600,1623,+40.680043,-073.798375
36,081,018700,3088,+40.736875,-073.923850
36,081,018800,1236,+40.682072,-073.798272
36,081,018900,3492,+40.739963,-073.927055
36,081,019000,1969,+40.685330,-073.795349
36,081,019200,1914,+40.684082,-073.800069
36,081,019400,2628,+40.686132,-073.803110
36,081,019600,2643,+40.689604,-073.799812
36,081,019800,2930,+40.691850,-073.802826
36,081,019900,1028,+40.738142,-073.935552
36,081,020200,1387,+40.689864,-073.807486
36,081,020400,2098,+40.693608,-073.805300
36,081,020500,1202,+40.733452,-073.919287
36,081,020600,1712,+40.694620,-073.809435
36,081,020800,2539,+40.697094,-073.807808
36,081,021200,2754,+40.701069,-073.812589
36,081,021400,6194,+40.706873,-073.814908
36,081,021600,4016,+40.708898,-073.824278
36,081,021900,7,+40.721842,-073.914407
36,081,022001,6074,+40.713918,-073.821025
36,081,022002,5569,+40.712164,-073.815325
36,081,022900,27,+40.732138,-073.907278
36,081,023000,1795,+40.712685,-073.808202
36,081,023200,5090,+40.709741,-073.811990
36,081,023500,8278,+40.739557,-073.917902
36,081,023600,2638,+40.707162,-073.804649
36,081,023800,5101,+40.705118,-073.808432
36,081,024000,5464,+40.703212,-073.806072
36,081,024300,5440,+40.737186,-073.899746
36,081,024500,4942,+40.739600,-073.905191
36,081,024600,0,+40.701227,-073.796554
36,081,024700,1509,+40.742475,-073.899200
36,081,024900,5546,+40.743090,-073.904073
36,081,025100,5720,+40.744952,-073.909970
36,081,025301,4591,+40.744732,-073.916491
36,081,025302,2876,+40.744874,-073.912754
36,081,025400,8207,+40.696502,-073.794599
36,081,025500,1507,+40.748510,-073.908385
36,081,025700,1542,+40.749280,-073.905555
36,081,025800,1978,+40.695823,-073.787684
36,081,025900,3516,+40.748464,-073.903602
36,081,026000,2339,+40.692541,-073.793679
36,081,026100,7414,+40.747497,-073.900260
36,081,026200,1465,+40.690991,-073.792109
36,081,026300,6220,+40.745371,-073.897283
36,081,026400,2257,+40.692206,-073.785601
36,081,026500,4494,+40.744627,-073.892964
36,081,026600,1755,+40.691594,-073.781991
36,081,026700,6002,+40.745512,-073.888199
36,081,026901,5304,+40.746685,-073.882399
36,081,026902,4444,+40.744578,-073.883057
36,081,027000,1647,+40.688614,-073.791579
36,081,027100,8726,+40.745099,-073.879528
36,081,027200,1846,+40.683346,-073.791212
36,081,027300,8631,+40.751980,-073.872741
36,081,027400,1735,+40.684998,-073.789068
36,081,027500,6887,+40.752646,-073.875581
36,081,027600,1165,+40.687121,-073.786621
36,081,027700,8757,+40.752740,-073.877885
36,081,027800,2256,+40.685704,-073.783464
36,081,027900,6317,+40.750916,-073.880017
36,081,028000,1551,+40.688156,-073.779733
36,081,028100,5722,+40.752164,-073.882655
36,081,028200,1545,+40.685175,-073.774163
36,081,028300,7415,+40.751114,-073.885071
36,081,028400,3438,+40.682658,-073.777801
36,081,028500,4729,+40.750829,-073.887026
36,081,028700,6232,+40.751215,-073.889644
36,081,028800,4230,+40.679407,-073.786512
36,081,028900,5176,+40.750986,-073.892029
36,081,029100,7039,+40.750863,-073.894668
36,081,029300,1351,+40.751697,-073.899980
36,081,029400,6664,+40.671208,-073.779219
36,081,029500,3670,+40.756805,-073.906542
36,081,029700,2162,+40.757872,-073.903999
36,081,029900,0,+40.764024,-073.899349
36,081,030600,4213,+40.664746,-073.773907
36,081,030902,7992,+40.757445,-073.896499
36,081,030903,6743,+40.757697,-073.889490
36,081,030904,3712,+40.763095,-073.889769
36,081,031700,6151,+40.769735,-073.892883
36,081,032000,4645,+40.662008,-073.765769
36,081,032700,4255,+40.758147,-073.885397
36,081,032800,2409,+40.671412,-073.755681
36,081,032900,4018,+40.763703,-073.882512
36,081,033000,6170,+40.670172,-073.764165
36,081,033100,0,+40.774321,-073.874499
36,081,033401,3128,+40.679674,-073.766877
36,081,033402,12575,+40.675907,-073.771982
36,081,033700,3619,+40.758564,-073.882645
36,081,033900,3400,+40.758914,-073.879895
36,081,034700,3268,+40.765595,-073.877361
36,081,035100,4240,+40.758744,-073.877032
36,081,035200,2414,+40.679420,-073.758071
36,081,035300,2690,+40.759572,-073.874052
36,081,035700,4947,+40.767545,-073.871831
36,081,035800,3927,+40.675798,-073.750967
36,081,036100,2426,+40.760873,-073.872378
36,081,036300,2397,+40.759388,-073.869385
36,081,036500,3885,+40.759294,-073.865539
36,081,036600,2592,+40.685346,-073.763085
36,081,036700,2676,+40.763342,-073.868288
36,081,036800,2362,+40.685247,-073.766394
36,081,037100,1597,+40.764192,-073.864023
36,081,037300,2532,+40.759360,-073.860752
36,081,037500,3783,+40.750912,-073.869772
36,081,037600,5598,+40.688305,-073.754222
36,081,037700,4227,+40.755617,-073.868677
36,081,037900,6214,+40.755328,-073.863987
36,081,038100,6808,+40.755772,-073.858582
36,081,038301,0,+40.761553,-073.841673
36,081,038302,56,+40.740716,-073.841336
36,081,038400,2333,+40.693435,-073.747799
36,081,039400,2814,+40.689595,-073.758698
36,081,039800,1657,+40.694568,-073.764915
36,081,039900,4132,+40.751555,-073.853715
36,081,040000,1267,+40.698282,-073.765112
36,081,040100,7527,+40.751545,-073.857058
36,081,040200,1368,+40.699878,-073.768539
36,081,040300,6777,+40.750814,-073.860512
36,081,040400,3918,+40.705402,-073.770554
36,081,040500,3303,+40.750415,-073.863138
36,081,040700,8304,+40.750303,-073.865570
36,081,040900,5094,+40.750039,-073.867885
36,081,041100,3947,+40.743899,-073.865380
36,081,041300,4464,+40.744758,-073.861346
36,081,041400,4033,+40.699217,-073.781282
36,081,041500,4278,+40.746584,-073.856854
36,081,042400,2161,+40.695607,-073.772939
36,081,042600,512,+40.689306,-073.769833
36,081,042700,4604,+40.743655,-073.853583
36,081,043200,1166,+40.690817,-073.775323
36,081,043400,1956,+40.695881,-073.778946
36,081,043701,3381,+40.739533,-073.851030
36,081,043702,6476,+40.738293,-073.856495
36,081,043900,4790,+40.741872,-073.855940
36,081,044000,3669,+40.702614,-073.784446
36,081,044301,4033,+40.740657,-073.859225
36,081,044302,5223,+40.739251,-073.864422
36,081,044400,3236,+40.706407,-073.787614
36,081,044601,3367,+40.705687,-073.798803
36,081,044602,4596,+40.708066,-073.799198
36,081,044800,2571,+40.711206,-073.802198
36,081,045000,1943,+40.714157,-073.804743
36,081,045200,1153,+40.714525,-073.799552
36,081,045400,4773,+40.712523,-073.796078
36,081,045500,12330,+40.736413,-073.862162
36,081,045600,1338,+40.716259,-073.794079
36,081,045700,3355,+40.737829,-073.870198
36,081,045800,2016,+40.713619,-073.791395
36,081,045900,3975,+40.739860,-073.870872
36,081,046000,6006,+40.708884,-073.793147
36,081,046100,3089,+40.741786,-073.870962
36,081,046200,7296,+40.709971,-073.788190
36,081,046300,4284,+40.744298,-073.871213
36,081,046400,1643,+40.714925,-073.788445
36,081,046500,4247,+40.746980,-073.870337
36,081,046600,3058,+40.713382,-073.785921
36,081,046700,7112,+40.745612,-073.874364
36,081,046800,3829,+40.710409,-073.782374
36,081,046900,8570,+40.745064,-073.877304
36,081,047000,3247,+40.711013,-073.777089
36,081,047100,4425,+40.740836,-073.876953
36,081,047200,3760,+40.715840,-073.778589
36,081,047300,3997,+40.737628,-073.875544
36,081,047500,4835,+40.733856,-073.876660
36,081,047600,1326,+40.722013,-073.771334
36,081,047800,5294,+40.719718,-073.765176
36,081,047900,5456,+40.735395,-073.882737
36,081,048000,2506,+40.712814,-073.773416
36,081,048100,6781,+40.742263,-073.884894
36,081,048200,1452,+40.714889,-073.767992
36,081,048300,4047,+40.741796,-073.891972
36,081,048400,4979,+40.715800,-073.759953
36,081,048500,4598,+40.739753,-073.883622
36,081,048900,1486,+40.736145,-073.891958
36,081,049200,4750,+40.722805,-073.758158
36,081,049301,2134,+40.732392,-073.894234
36,081,049302,2811,+40.727762,-073.892488
36,081,049500,1358,+40.725216,-073.890197
36,081,049600,3030,+40.716883,-073.753136
36,081,049700,3021,+40.732062,-073.890361
36,081,049900,5071,+40.731570,-073.882737
36,081,050000,4323,+40.711892,-073.765966
36,081,050201,1410,+40.708936,-073.764937
36,081,050202,1344,+40.710247,-073.759171
36,081,050400,1831,+40.705464,-073.764097
36,081,050500,1657,+40.728905,-073.874591
36,081,050600,1553,+40.705952,-073.759564
36,081,050700,3442,+40.726922,-073.880919
36,081,050800,1837,+40.707088,-073.755733
36,081,051000,1540,+40.709832,-073.753791
36,081,051100,2097,+40.727545,-073.899121
36,081,051200,2619,+40.709637,-073.749955
36,081,051300,2367,+40.731735,-073.897523
36,081,051500,2852,+40.731185,-073.900980
36,081,051600,1866,+40.702760,-073.747452
36,081,051700,1957,+40.724257,-073.900851
36,081,051800,1931,+40.701795,-073.751960
36,081,052000,1521,+40.700771,-073.754567
36,081,052100,1983,+40.721060,-073.901213
36,081,052200,1532,+40.700097,-073.757140
36,081,052400,1739,+40.701109,-073.761826
36,081,052500,2063,+40.719009,-073.905796
36,081,052600,1802,+40.697238,-073.759805
36,081,052800,1442,+40.694057,-073.758685
36,081,053000,2240,+40.696323,-073.752583
36,081,053100,3114,+40.722943,-073.907387
36,081,053200,1675,+40.700475,-073.749254
36,081,053401,1907,+40.700344,-073.743663
36,081,053500,1123,+40.715050,-073.912576
36,081,053601,1577,+40.706666,-073.745850
36,081,053800,1755,+40.706320,-073.742590
36,081,053900,4147,+40.709010,-073.916346
36,081,054000,4222,+40.712548,-073.742915
36,081,054200,5074,+40.719065,-073.746306
36,081,054500,3722,+40.705477,-073.912676
36,081,054700,4643,+40.703453,-073.909938
36,081,054800,2319,+40.723339,-073.751015
36,081,054900,5308,+40.702434,-073.907433
36,081,055100,4573,+40.701741,-073.904252
36,081,055200,3064,+40.727227,-073.749692
36,081,055300,2454,+40.698797,-073.906895
36,081,055400,2303,+40.727911,-073.740237
36,081,055500,2147,+40.697488,-073.902615
36,081,055600,2153,+40.725562,-073.745119
36,081,055700,3915,+40.698937,-073.899553
36,081,055800,1732,+40.722493,-073.741737
36,081,055900,1217,+40.695211,-073.901845
36,081,056000,1647,+40.725446,-073.736796
36,081,056100,73,+40.697419,-073.879341
36,081,056200,1517,+40.724705,-073.733268
36,081,056400,1783,+40.721483,-073.733473
36,081,056500,1567,+40.694307,-073.896764
36,081,056600,1487,+40.719690,-073.738287
36,081,056700,4574,+40.697164,-073.892373
36,081,056800,4550,+40.715488,-073.733846
36,081,057700,3625,+40.700325,-073.890640
36,081,057900,1592,+40.703436,-073.889829
36,081,058000,3641,+40.707378,-073.731400
36,081,058100,2662,+40.704055,-073.893985
36,081,058200,4490,+40.706973,-073.737610
36,081,058300,3254,+40.701943,-073.897521
36,081,058500,4062,+40.704342,-073.899523
36,081,058700,3296,+40.707000,-073.900117
36,081,058900,4196,+40.706466,-073.905363
36,081,059000,1074,+40.701460,-073.737282
36,081,059100,5826,+40.708037,-073.909838
36,081,059200,1280,+40.701506,-073.730149
36,081,059300,3881,+40.709937,-073.902669
36,081,059400,1537,+40.698507,-073.731318
